"Name","overallMeanByCpGacross50data"
"cg07498421",0.104527724
"cg07498879",0.530587383
"cg07499072",0.072133108
"cg07499372",0.935234509
"cg07499806",0.839726484
"cg07501965",0.097910355
"cg07503829",0.059437687
"cg07504718",0.628950866
"cg07504780",0.047969366
"cg07505695",0.070750916
"cg07506795",0.783764083
"cg07507271",0.037783187
"cg07509155",0.239986616
"cg07510052",0.159104527
"cg07510080",0.098960618
"cg07512345",0.918173489
"cg07512517",0.432489917
"cg07514381",0.698932799
"cg07515662",0.052430379
"cg07516225",0.069236802
"cg07518362",0.028068307
"cg07519011",0.074883376
"cg07520158",0.034737675
"cg07520161",0.036146051
"cg07525077",0.564395718
"cg07525445",0.051542637
"cg07526021",0.03259901
"cg07526069",0.040061585
"cg07526675",0.415398474
"cg07531356",0.843123277
"cg07533148",0.06361308
"cg07533529",0.109425093
"cg07534467",0.073052631
"cg07535475",0.055538864
"cg07535879",0.052456457
"cg07536847",0.128538283
"cg07536920",0.036399842
"cg07537523",0.10289491
"cg07540118",0.043405668
"cg07543883",0.650152284
"cg07545232",0.863634692
"cg07545925",0.463968683
"cg07546360",0.499651546
"cg07548313",0.742678422
"cg07549194",0.259241758
"cg07549630",0.022035273
"cg07549715",0.563335943
"cg07550267",0.045783221
"cg07550278",0.039333962
"cg07550362",0.115703004
"cg07551659",0.095262239
"cg07554030",0.115818983
"cg07557424",0.086740568
"cg07558006",0.810327841
"cg07558455",0.05478682
"cg07559730",0.049788609
"cg07560096",0.07002372
"cg07561400",0.042919911
"cg07561588",0.035961249
"cg07566050",0.824288251
"cg07567107",0.02841799
"cg07569069",0.044739538
"cg07569756",0.038089543
"cg07570142",0.064732864
"cg07570421",0.099614872
"cg07571117",0.034171341
"cg07572341",0.084926753
"cg07572435",0.759563776
"cg07576541",0.811460892
"cg07577263",0.066837383
"cg07579404",0.128291598
"cg07580475",0.854449734
"cg07580827",0.767440224
"cg07581365",0.05309134
"cg07581973",0.286768799
"cg07584959",0.057677841
"cg07586911",0.83756465
"cg07588113",0.0329417
"cg07588664",0.147459994
"cg07588779",0.124717278
"cg07589355",0.118169285
"cg07590705",0.053506991
"cg07592353",0.821421216
"cg07594478",0.047739518
"cg07594933",0.860691531
"cg07595113",0.057919045
"cg07595943",0.944029381
"cg07596401",0.551950962
"cg07596494",0.041830448
"cg07597871",0.044785701
"cg07597976",0.654356541
"cg07598199",0.600798878
"cg07599644",0.747706344
"cg07601320",0.21021707
"cg07602026",0.031979587
"cg07602200",0.065078814
"cg07603484",0.859032712
"cg07605143",0.794536375
"cg07607462",0.062187438
"cg07607921",0.068399577
"cg07608333",0.577348206
"cg07611177",0.0522652
"cg07611334",0.076282156
"cg07611925",0.75946318
"cg07612655",0.429743873
"cg07613153",0.606465825
"cg07613278",0.193001662
"cg07614786",0.910491086
"cg07617246",0.57768739
"cg07617560",0.039847148
"cg07618900",0.445439803
"cg07619076",0.122679362
"cg07621042",0.969513334
"cg07621046",0.218417333
"cg07621456",0.853621766
"cg07623294",0.048519097
"cg07625840",0.087673818
"cg07628086",0.02220796
"cg07629017",0.068808483
"cg07633499",0.118566884
"cg07634191",0.281560942
"cg07634204",0.082266585
"cg07634706",0.859620598
"cg07636178",0.052012658
"cg07637239",0.652192429
"cg07638871",0.052426846
"cg07638935",0.153917304
"cg07638938",0.767486114
"cg07639198",0.647283989
"cg07639720",0.06534173
"cg07639959",0.035523387
"cg07640473",0.110473317
"cg07640820",0.093606772
"cg07641524",0.088605949
"cg07642638",0.123687922
"cg07643942",0.696841562
"cg07644368",0.218477753
"cg07651242",0.09081572
"cg07651857",0.061494973
"cg07651914",0.696470027
"cg07652213",0.042057386
"cg07652553",0.034833814
"cg07654843",0.859003029
"cg07654896",0.471175228
"cg07654934",0.135521991
"cg07655627",0.176906079
"cg07656304",0.111362823
"cg07656362",0.045260809
"cg07656391",0.078601383
"cg07657236",0.100600253
"cg07657776",0.700743767
"cg07658590",0.390905865
"cg07658718",0.058756733
"cg07660236",0.130598546
"cg07663789",0.052605348
"cg07664027",0.85190168
"cg07664183",0.197102245
"cg07664856",0.384666646
"cg07665060",0.375162612
"cg07666065",0.088479215
"cg07667595",0.038892151
"cg07668036",0.044032781
"cg07671208",0.759089099
"cg07671603",0.031570507
"cg07671949",0.226116565
"cg07671976",0.099512313
"cg07672479",0.025377696
"cg07673945",0.036895383
"cg07674153",0.064181635
"cg07675169",0.153351605
"cg07675682",0.690843532
"cg07676849",0.639512393
"cg07677850",0.676327802
"cg07678643",0.058353667
"cg07679836",0.32166905
"cg07681084",0.029283767
"cg07684150",0.0291156
"cg07684353",0.066311796
"cg07684796",0.086935146
"cg07684809",0.096809231
"cg07685034",0.643368737
"cg07685221",0.040659098
"cg07685786",0.653409185
"cg07685869",0.159320664
"cg07686479",0.063660575
"cg07688234",0.445627889
"cg07688613",0.054278381
"cg07688933",0.061728187
"cg07689731",0.615199284
"cg07689821",0.055716044
"cg07690018",0.06542126
"cg07693270",0.447089205
"cg07694025",0.191135982
"cg07695590",0.047152526
"cg07696033",0.090836016
"cg07697078",0.051499226
"cg07697569",0.037852879
"cg07699362",0.044856536
"cg07699440",0.024994889
"cg07703337",0.789981696
"cg07703401",0.094732791
"cg07704144",0.041567255
"cg07705835",0.387872583
"cg07705908",0.704352116
"cg07706067",0.040421902
"cg07706362",0.072265396
"cg07707227",0.04049555
"cg07707498",0.068894121
"cg07708788",0.039106895
"cg07710481",0.074762639
"cg07711097",0.801466259
"cg07711515",0.827808204
"cg07713361",0.263592244
"cg07713493",0.3258208
"cg07714374",0.191051062
"cg07714534",0.057115981
"cg07715201",0.078833685
"cg07715387",0.047934022
"cg07715894",0.040356308
"cg07717632",0.148180064
"cg07719512",0.639030659
"cg07719737",0.054756585
"cg07728874",0.802390352
"cg07730301",0.334988199
"cg07730329",0.247215649
"cg07731916",0.126466349
"cg07732037",0.645066559
"cg07732644",0.706391136
"cg07733031",0.048681309
"cg07736705",0.045688271
"cg07737781",0.096539156
"cg07739803",0.031974718
"cg07740640",0.94473712
"cg07740989",0.05210847
"cg07744166",0.072869558
"cg07745434",0.081865565
"cg07745725",0.658003177
"cg07746918",0.04574968
"cg07747299",0.254781078
"cg07747336",0.646699883
"cg07747970",0.083250383
"cg07748017",0.045153965
"cg07748540",0.046062115
"cg07749074",0.616433034
"cg07749808",0.031568164
"cg07750111",0.052209889
"cg07752420",0.146044322
"cg07753583",0.106285192
"cg07753644",0.393682742
"cg07755653",0.031930417
"cg07757386",0.051805755
"cg07758574",0.074296592
"cg07758904",0.117506487
"cg07759587",0.686179136
"cg07761912",0.049350267
"cg07763768",0.717301552
"cg07764959",0.052203648
"cg07766315",0.058706117
"cg07766612",0.049117396
"cg07770222",0.396736279
"cg07772309",0.016924376
"cg07773116",0.155906716
"cg07773642",0.041807599
"cg07774025",0.073873299
"cg07774222",0.02986902
"cg07775501",0.03917418
"cg07775675",0.066072072
"cg07777378",0.042162211
"cg07778029",0.0605307
"cg07778080",0.026668662
"cg07780118",0.176815449
"cg07780979",0.916011817
"cg07782113",0.02640392
"cg07785936",0.718182628
"cg07786760",0.048104364
"cg07788138",0.03277995
"cg07789083",0.058184781
"cg07789552",0.075165015
"cg07789904",0.043143473
"cg07790638",0.824764604
"cg07791997",0.076203836
"cg07792737",0.908550384
"cg07799434",0.058402655
"cg07799947",0.195511156
"cg07800320",0.055127043
"cg07803864",0.720837942
"cg07804122",0.044659903
"cg07804582",0.824264379
"cg07805833",0.8449442
"cg07806164",0.067075093
"cg07807709",0.085303525
"cg07807817",0.108097816
"cg07808960",0.030164224
"cg07810156",0.692271733
"cg07810967",0.88976879
"cg07811498",0.073102113
"cg07811750",0.022502795
"cg07815386",0.034755106
"cg07816074",0.507756601
"cg07816439",0.371873406
"cg07816442",0.041332492
"cg07817698",0.073373342
"cg07817783",0.03582066
"cg07818646",0.028983819
"cg07819926",0.037352383
"cg07820214",0.038960731
"cg07823492",0.745855904
"cg07823755",0.835046765
"cg07823935",0.059288737
"cg07824317",0.222371386
"cg07824742",0.962833133
"cg07826255",0.407042043
"cg07827038",0.045050968
"cg07829804",0.6502874
"cg07829809",0.767616932
"cg07830847",0.852673774
"cg07832674",0.48210092
"cg07833035",0.029872674
"cg07833382",0.121292485
"cg07836370",0.063280004
"cg07837085",0.501256137
"cg07837262",0.031981365
"cg07841014",0.876880332
"cg07842062",0.715551406
"cg07842593",0.046115867
"cg07843027",0.073710689
"cg07844021",0.106880217
"cg07844572",0.055100634
"cg07845390",0.061524771
"cg07845392",0.287459737
"cg07845566",0.033190086
"cg07846167",0.280577809
"cg07846220",0.065984856
"cg07847428",0.02368049
"cg07849904",0.075261793
"cg07850221",0.864422008
"cg07850604",0.065118155
"cg07851192",0.854359436
"cg07851243",0.037853792
"cg07851278",0.042656816
"cg07854244",0.041764596
"cg07855056",0.088358396
"cg07857181",0.049962365
"cg07858745",0.054518144
"cg07861564",0.054761364
"cg07862358",0.046016968
"cg07864189",0.042606929
"cg07864297",0.694182482
"cg07864632",0.064213484
"cg07865790",0.031078445
"cg07867360",0.759850473
"cg07868688",0.059575818
"cg07871503",0.729917499
"cg07872652",0.058150172
"cg07873128",0.906117781
"cg07873488",0.767901245
"cg07874155",0.022987444
"cg07874284",0.181897938
"cg07874520",0.71551065
"cg07876586",0.250200261
"cg07879727",0.047661986
"cg07879977",0.681529336
"cg07880061",0.033575874
"cg07880715",0.611861318
"cg07880854",0.292177908
"cg07881407",0.687486912
"cg07882535",0.842485988
"cg07882831",0.023555624
"cg07883333",0.94037294
"cg07884019",0.297951333
"cg07884474",0.039254802
"cg07886712",0.124797001
"cg07888040",0.809678995
"cg07888234",0.06765791
"cg07889201",0.138705756
"cg07890954",0.845879375
"cg07892051",0.791230161
"cg07894162",0.05651031
"cg07894717",0.890397871
"cg07895149",0.076049315
"cg07896225",0.0310368
"cg07897193",0.028996934
"cg07897414",0.14586791
"cg07897701",0.606724329
"cg07897837",0.03042046
"cg07899016",0.370244163
"cg07899425",0.038719025
"cg07900766",0.049191833
"cg07903860",0.058921074
"cg07903918",0.096859031
"cg07905963",0.60387388
"cg07906495",0.053437678
"cg07906724",0.411763581
"cg07908874",0.785084171
"cg07909265",0.049172214
"cg07909422",0.077673367
"cg07909527",0.026778415
"cg07911663",0.328039446
"cg07911673",0.785906685
"cg07912181",0.020351499
"cg07914866",0.280973763
"cg07914959",0.02589403
"cg07915282",0.111222729
"cg07915343",0.631011319
"cg07915542",0.084525047
"cg07917796",0.074157048
"cg07918509",0.657779262
"cg07919162",0.053673357
"cg07922606",0.566695864
"cg07924575",0.496261049
"cg07924819",0.044134866
"cg07925687",0.055235427
"cg07926025",0.695450485
"cg07927484",0.037671337
"cg07928641",0.039834749
"cg07928695",0.06675364
"cg07929310",0.043871105
"cg07930578",0.854516731
"cg07933176",0.057547012
"cg07933197",0.788151774
"cg07933199",0.043359799
"cg07934026",0.053073239
"cg07935151",0.053423705
"cg07935264",0.314017209
"cg07935568",0.126491501
"cg07936037",0.019477359
"cg07937272",0.443901405
"cg07940485",0.024462739
"cg07940804",0.656450846
"cg07942995",0.61651477
"cg07944287",0.045114268
"cg07944811",0.875937255
"cg07945480",0.045787548
"cg07947016",0.632721571
"cg07947930",0.434200789
"cg07948245",0.036438171
"cg07948472",0.759435629
"cg07950803",0.723113949
"cg07952391",0.074894063
"cg07952773",0.04252512
"cg07955356",0.056850592
"cg07955828",0.041409308
"cg07955887",0.833041837
"cg07957491",0.368268496
"cg07958192",0.514944587
"cg07959477",0.638935723
"cg07959896",0.039881303
"cg07960846",0.067576339
"cg07962043",0.085844247
"cg07962051",0.095573802
"cg07962315",0.274220186
"cg07964133",0.085798102
"cg07964538",0.03448858
"cg07964539",0.122706559
"cg07965714",0.033021303
"cg07965823",0.080710607
"cg07965839",0.057508139
"cg07967308",0.76847604
"cg07967643",0.038739939
"cg07970007",0.761492615
"cg07971188",0.238357365
"cg07973246",0.044768033
"cg07973390",0.063539569
"cg07973395",0.046746959
"cg07973461",0.843870553
"cg07973967",0.500978734
"cg07974125",0.034223932
"cg07974303",0.754446616
"cg07974891",0.589064595
"cg07975063",0.085152665
"cg07975813",0.039834319
"cg07977490",0.755471017
"cg07979357",0.187734158
"cg07979577",0.034905849
"cg07979752",0.148303054
"cg07980015",0.849064731
"cg07980518",0.063633632
"cg07980804",0.061182433
"cg07980988",0.599421526
"cg07981495",0.8075826
"cg07981588",0.075365918
"cg07981910",0.040262942
"cg07985359",0.090260206
"cg07986525",0.04396833
"cg07986773",0.607614246
"cg07989514",0.032376885
"cg07990489",0.043122281
"cg07990939",0.052785986
"cg07991621",0.225179633
"cg07992625",0.069946457
"cg07997737",0.573035321
"cg08001895",0.058301144
"cg08002996",0.053311832
"cg08003150",0.034836858
"cg08003742",0.077016653
"cg08005849",0.24433016
"cg08007665",0.823424323
"cg08008233",0.740466393
"cg08008403",0.084051344
"cg08008562",0.050807484
"cg08009328",0.204585341
"cg08009622",0.068255998
"cg08009711",0.495308973
"cg08009831",0.096676897
"cg08011170",0.038739166
"cg08011328",0.040152559
"cg08012287",0.436406347
"cg08012454",0.046168663
"cg08013810",0.637470923
"cg08015253",0.061992899
"cg08015496",0.469261636
"cg08016363",0.162198252
"cg08016383",0.049571277
"cg08017606",0.109043039
"cg08020051",0.058447031
"cg08020381",0.038889184
"cg08020808",0.428968643
"cg08021299",0.74110481
"cg08022502",0.194091679
"cg08023692",0.751791139
"cg08023751",0.722423985
"cg08024766",0.064870431
"cg08025786",0.861912759
"cg08026144",0.077953061
"cg08027001",0.040673446
"cg08027745",0.045415397
"cg08028004",0.258395355
"cg08029608",0.45953619
"cg08030082",0.476094573
"cg08032971",0.768303616
"cg08034216",0.042630354
"cg08034397",0.038125432
"cg08035082",0.837082955
"cg08035942",0.060322753
"cg08039281",0.049255132
"cg08040428",0.07318123
"cg08040471",0.492604235
"cg08041019",0.172787355
"cg08044694",0.217578605
"cg08045570",0.036157059
"cg08045757",0.843404596
"cg08046471",0.75371388
"cg08047457",0.163697549
"cg08047907",0.063425857
"cg08048656",0.043019457
"cg08049198",0.051228016
"cg08052882",0.054646238
"cg08054038",0.334709777
"cg08056146",0.036019973
"cg08056903",0.059484709
"cg08057475",0.84101149
"cg08062469",0.064151844
"cg08063013",0.030794074
"cg08063724",0.036443451
"cg08064891",0.053460682
"cg08067268",0.168977843
"cg08067365",0.041115264
"cg08069899",0.059379015
"cg08072716",0.44669993
"cg08074477",0.56503767
"cg08076508",0.24024041
"cg08077345",0.739153473
"cg08077673",0.228013926
"cg08079693",0.038473052
"cg08080029",0.074363153
"cg08081036",0.082334281
"cg08081407",0.139843441
"cg08081725",0.128622477
"cg08082692",0.797158535
"cg08083689",0.04934996
"cg08084415",0.061923011
"cg08085165",0.790974577
"cg08085267",0.207225388
"cg08088390",0.585136519
"cg08088989",0.659645664
"cg08089301",0.059102731
"cg08090396",0.037554823
"cg08090640",0.35437781
"cg08090772",0.072261825
"cg08093211",0.135577115
"cg08093278",0.025854799
"cg08093398",0.744175977
"cg08095532",0.898373201
"cg08096010",0.824568902
"cg08096038",0.806312791
"cg08096946",0.06400035
"cg08097657",0.605514064
"cg08097755",0.080301979
"cg08097882",0.062396315
"cg08097973",0.742668617
"cg08099701",0.753615867
"cg08100497",0.072758579
"cg08101172",0.05828373
"cg08101264",0.105991525
"cg08102619",0.047348847
"cg08103676",0.052112672
"cg08104838",0.838313495
"cg08107272",0.083664803
"cg08107767",0.031079092
"cg08108311",0.048942964
"cg08108641",0.734913449
"cg08108953",0.508919806
"cg08109646",0.668252975
"cg08109815",0.220125909
"cg08110559",0.101865246
"cg08113203",0.697568582
"cg08113913",0.031306138
"cg08115510",0.04008003
"cg08116137",0.321301511
"cg08118311",0.069858431
"cg08120190",0.035026482
"cg08121954",0.821165177
"cg08122545",0.046022118
"cg08123074",0.150647292
"cg08124030",0.608491096
"cg08124399",0.716980695
"cg08124722",0.877639086
"cg08126211",0.199244849
"cg08128768",0.132835834
"cg08130265",0.491141982
"cg08132711",0.536069808
"cg08132767",0.050708118
"cg08132931",0.054146142
"cg08136806",0.554093773
"cg08136893",0.051383387
"cg08137040",0.295992401
"cg08137716",0.822302005
"cg08139833",0.024299335
"cg08141463",0.846453396
"cg08141806",0.054631835
"cg08141873",0.256776578
"cg08141989",0.750510145
"cg08142684",0.057377671
"cg08145177",0.144238695
"cg08145590",0.086199611
"cg08145625",0.076567731
"cg08146221",0.095698527
"cg08147886",0.042548509
"cg08149333",0.027850533
"cg08151281",0.049856571
"cg08151470",0.458871946
"cg08156349",0.03069308
"cg08157292",0.552540545
"cg08157579",0.06282207
"cg08157638",0.840151188
"cg08158289",0.335654713
"cg08158331",0.072431087
"cg08158570",0.035905579
"cg08158860",0.063110284
"cg08159444",0.457878753
"cg08162572",0.025724099
"cg08162780",0.105237184
"cg08163803",0.098934399
"cg08164315",0.049687246
"cg08164900",0.018648154
"cg08166982",0.050470197
"cg08169325",0.053997074
"cg08170622",0.038482334
"cg08172935",0.030329383
"cg08173535",0.062546926
"cg08174003",0.054936815
"cg08176609",0.033111305
"cg08176694",0.626483505
"cg08177017",0.05589528
"cg08177445",0.520584058
"cg08179530",0.022597147
"cg08179907",0.098443073
"cg08183114",0.060789364
"cg08185241",0.110330881
"cg08185661",0.091971543
"cg08186124",0.045580531
"cg08186362",0.042732118
"cg08190044",0.087211632
"cg08190291",0.051977603
"cg08191854",0.282901811
"cg08191915",0.689563241
"cg08195505",0.061983142
"cg08197122",0.042814691
"cg08197201",0.027658991
"cg08198102",0.074646743
"cg08198370",0.033302538
"cg08198480",0.102071033
"cg08201421",0.815597121
"cg08203715",0.20237301
"cg08205655",0.070545518
"cg08205865",0.575896391
"cg08207256",0.130311803
"cg08209133",0.164901196
"cg08209724",0.141056574
"cg08210616",0.084742665
"cg08211091",0.101837309
"cg08211967",0.038094025
"cg08212685",0.155027475
"cg08214029",0.55756504
"cg08214328",0.075123764
"cg08214957",0.855978319
"cg08216720",0.063563395
"cg08216792",0.044965216
"cg08216808",0.281247665
"cg08220793",0.038574226
"cg08221207",0.067089628
"cg08222185",0.042927123
"cg08222514",0.110643051
"cg08222662",0.094182402
"cg08223235",0.642400258
"cg08223748",0.044485428
"cg08228917",0.056179782
"cg08229627",0.035183475
"cg08229694",0.032135201
"cg08233088",0.066461933
"cg08233173",0.08298805
"cg08235271",0.086649541
"cg08241785",0.244422183
"cg08242020",0.05515293
"cg08242323",0.051626925
"cg08242493",0.046673945
"cg08244028",0.700786884
"cg08244522",0.054359434
"cg08245487",0.859901531
"cg08245789",0.912380638
"cg08247612",0.809894116
"cg08248532",0.194424575
"cg08250444",0.033960642
"cg08251036",0.881976946
"cg08251399",0.53254673
"cg08253405",0.746220334
"cg08254089",0.537820936
"cg08254263",0.719659703
"cg08256027",0.157801725
"cg08256260",0.033253453
"cg08256691",0.779084192
"cg08256781",0.779559617
"cg08258650",0.13421114
